0	0.00
0	0.00
0	0.00
1	3.62
2	7.24
4	14.48
4	14.48
2	7.24
2	7.24
2	7.24
2	7.24
2	7.24
4	14.48
3	10.86
2	7.24
2	7.24
2	7.24
2	7.24
1	3.62
1	3.62
1	3.62
0	0.00
1	3.62
0	0.00
0	0.00
1	3.62
0	0.00
1	3.62
1	3.62
0	0.00
1	3.62
1	3.62
1	3.62
1	3.62
0	0.00
1	3.62
0	0.00
1	3.62
0	0.00
1	3.62
0	0.00
0	0.00
